time,altitude,pitch,roll,yaw,lat,lon,speed,acceleration,temperature,vibrations,landing_force,batt_check,igniter_check,gps_check,Pression
22.26,4417.056,,195.695,18.889,46.78197099,-71.27189208,61.561,-10.284,-15.628,3.662,,1,1,1,561.555
22.31,4420.121,,196.114,19.05,46.7819711,-71.2718783,61.047,-10.276,-15.648,6.2,,1,1,1,561.328
22.36,4423.161,,196.512,19.232,46.7819712,-71.27186454,60.534,-10.259,-15.668,7.953,,1,1,1,561.103
22.41,4426.175,,196.918,19.433,46.78197131,-71.27185078,60.021,-10.24,-15.688,5.156,,1,1,1,560.879
22.46,4429.163,,197.305,19.65,46.78197142,-71.27183703,59.51,-10.23,-15.707,6.082,,1,1,1,560.657
22.51,4432.126,,197.705,19.886,46.78197153,-71.27182328,58.998,-10.224,-15.726,3.136,,1,1,1,560.438
22.56,4435.063,,198.105,20.14,46.78197164,-71.27180954,58.487,-10.215,-15.745,9.027,,1,1,1,560.22
22.61,4437.975,,198.506,20.41,46.78197174,-71.27179581,57.977,-10.194,-15.764,7.656,,1,1,1,560.004
22.66,4440.861,,198.913,20.691,46.78197185,-71.27178208,57.468,-10.178,-15.783,3.869,,1,1,1,559.79
22.71,4443.721,,199.321,20.981,46.78197196,-71.27176836,56.959,-10.168,-15.802,8.723,,1,1,1,559.578
22.76,4446.557,,199.744,21.277,46.78197206,-71.27175465,56.451,-10.164,-15.82,4.193,,1,1,1,559.367
22.81,4449.366,,200.146,21.578,46.78197217,-71.27174095,55.943,-10.158,-15.838,0.703,,1,1,1,559.159
22.86,4452.151,,200.523,21.88,46.78197228,-71.27172725,55.435,-10.135,-15.856,7.867,,1,1,1,558.952
22.91,4454.91,,200.926,22.177,46.78197238,-71.27171357,54.929,-10.127,-15.874,1.126,,1,1,1,558.748
22.96,4457.644,,201.322,22.468,46.78197249,-71.27169989,54.423,-10.122,-15.892,0.906,,1,1,1,558.545
23.01,4460.352,,201.709,22.75,46.7819726,-71.27168623,53.917,-10.117,-15.91,8.042,,1,1,1,558.344
23.06,4463.035,,202.092,23.023,46.7819727,-71.27167257,53.411,-10.12,-15.927,3.471,,1,1,1,558.145
23.11,4465.693,,202.462,23.285,46.78197281,-71.27165891,52.905,-10.12,-15.945,6.27,,1,1,1,557.948
23.16,4468.326,,202.856,23.536,46.78197292,-71.27164527,52.399,-10.12,-15.962,4.019,,1,1,1,557.753
23.21,4470.933,,203.219,23.774,46.78197303,-71.27163164,51.893,-10.118,-15.979,0.938,,1,1,1,557.559
23.26,4473.515,,203.628,23.995,46.78197314,-71.271618,51.387,-10.111,-15.995,2.545,,1,1,1,557.368
23.31,4476.072,,204.018,24.198,46.78197324,-71.27160438,50.882,-10.099,-16.012,9.888,,1,1,1,557.178
23.36,4478.603,,204.449,24.384,46.78197335,-71.27159077,50.377,-10.091,-16.028,1.501,,1,1,1,556.99
23.41,4481.11,,204.88,24.556,46.78197346,-71.27157716,49.873,-10.087,-16.045,6.838,,1,1,1,556.805
23.46,4483.591,,205.28,24.714,46.78197357,-71.27156355,49.368,-10.08,-16.061,2.275,,1,1,1,556.621
23.51,4486.046,,205.692,24.861,46.78197367,-71.27154996,48.865,-10.073,-16.077,6.039,,1,1,1,556.438
23.56,4488.477,,206.072,24.997,46.78197378,-71.27153637,48.361,-10.067,-16.093,2.242,,1,1,1,556.258
23.61,4490.883,,206.48,25.124,46.78197388,-71.27152279,47.858,-10.064,-16.108,6.913,,1,1,1,556.08
23.66,4493.263,,206.873,25.244,46.78197399,-71.27150921,47.355,-10.061,-16.124,7.454,,1,1,1,555.903
23.71,4495.618,,207.253,25.358,46.7819741,-71.27149564,46.852,-10.056,-16.139,1.959,,1,1,1,555.729
23.76,4497.948,,207.624,25.466,46.7819742,-71.27148208,46.349,-10.05,-16.154,0.809,,1,1,1,555.556
23.81,4500.253,,208.014,25.571,46.78197431,-71.27146852,45.847,-10.046,-16.169,7.024,,1,1,1,555.385
23.86,4502.533,,208.414,25.675,46.78197442,-71.27145497,45.344,-10.045,-16.184,6.478,,1,1,1,555.216
23.91,4504.787,,208.795,25.78,46.78197452,-71.27144143,44.842,-10.04,-16.199,9.849,,1,1,1,555.048
23.96,4507.017,,209.189,25.886,46.78197463,-71.27142789,44.34,-10.04,-16.213,4.234,,1,1,1,554.883
24.01,4509.221,,209.584,25.997,46.78197474,-71.27141436,43.839,-10.033,-16.227,7.172,,1,1,1,554.72
24.06,4511.401,,210.007,26.115,46.78197485,-71.27140084,43.337,-10.032,-16.242,5.242,,1,1,1,554.558
24.11,4513.555,,210.399,26.239,46.78197495,-71.27138731,42.835,-10.037,-16.256,6.271,,1,1,1,554.398
24.16,4515.684,,210.8,26.373,46.78197506,-71.2713738,42.333,-10.028,-16.269,1.195,,1,1,1,554.24
24.21,4517.788,,211.179,26.517,46.78197517,-71.27136028,41.832,-10.017,-16.283,8.192,,1,1,1,554.084
24.26,4519.868,,211.574,26.673,46.78197527,-71.27134677,41.332,-10.017,-16.297,9.369,,1,1,1,553.93
24.31,4521.922,,211.956,26.843,46.78197538,-71.27133327,40.831,-10.011,-16.31,3.077,,1,1,1,553.778
24.36,4523.951,,212.347,27.03,46.78197549,-71.27131977,40.33,-10.001,-16.323,7.034,,1,1,1,553.627
24.41,4525.955,,212.757,27.234,46.7819756,-71.27130627,39.831,-9.996,-16.336,8.474,,1,1,1,553.479
24.46,4527.934,,213.148,27.455,46.7819757,-71.27129278,39.331,-9.997,-16.349,1.129,,1,1,1,553.332
24.51,4529.888,,213.541,27.695,46.78197581,-71.27127929,38.831,-9.996,-16.362,8.175,,1,1,1,553.187
24.56,4531.817,,213.951,27.955,46.78197591,-71.27126582,38.331,-9.988,-16.374,1.266,,1,1,1,553.044
24.61,4533.721,,214.364,28.236,46.78197602,-71.27125233,37.832,-9.982,-16.387,9.604,,1,1,1,552.903
24.66,4535.6,,214.738,28.536,46.78197613,-71.27123887,37.333,-9.971,-16.399,8.002,,1,1,1,552.763
24.71,4537.454,,215.159,28.854,46.78197623,-71.27122539,36.835,-9.968,-16.411,8.5,,1,1,1,552.626
24.76,4539.283,,215.548,29.189,46.78197634,-71.27121193,36.337,-9.963,-16.423,2.807,,1,1,1,552.49
24.81,4541.088,,215.964,29.54,46.78197645,-71.27119847,35.839,-9.955,-16.435,8.388,,1,1,1,552.356
24.86,4542.867,,216.376,29.907,46.78197656,-71.27118502,35.341,-9.94,-16.446,0.385,,1,1,1,552.224
24.91,4544.622,,216.777,30.288,46.78197666,-71.27117157,34.845,-9.926,-16.458,4.715,,1,1,1,552.094
24.96,4546.352,,217.166,30.682,46.78197677,-71.27115812,34.349,-9.906,-16.469,0.261,,1,1,1,551.966
25.01,4548.057,,217.549,31.09,46.78197687,-71.27114469,33.853,-9.906,-16.48,5.02,,1,1,1,551.839
25.06,4549.737,,217.935,31.51,46.78197698,-71.27113125,33.359,-9.891,-16.491,8.601,,1,1,1,551.715
25.11,4551.393,,218.331,31.942,46.78197709,-71.27111783,32.864,-9.886,-16.502,8.197,,1,1,1,551.592
25.16,4553.024,,218.731,32.384,46.78197719,-71.27110441,32.37,-9.888,-16.512,0.545,,1,1,1,551.471
25.21,4554.63,,219.14,32.834,46.7819773,-71.271091,31.876,-9.873,-16.523,1.91,,1,1,1,551.352
25.26,4556.211,,219.562,33.291,46.78197741,-71.2710776,31.382,-9.862,-16.533,8.272,,1,1,1,551.234
25.31,4557.768,,219.964,33.755,46.78197752,-71.27106421,30.89,-9.853,-16.543,2.873,,1,1,1,551.119
25.36,4559.3,,220.357,34.226,46.78197762,-71.27105081,30.397,-9.847,-16.553,9.02,,1,1,1,551.005
25.41,4560.808,,220.761,34.704,46.78197772,-71.27103743,29.905,-9.841,-16.563,9.302,,1,1,1,550.894
25.46,4562.291,,221.185,35.188,46.78197783,-71.27102406,29.413,-9.841,-16.572,3.057,,1,1,1,550.784
25.51,4563.749,,221.582,35.679,46.78197794,-71.27101069,28.921,-9.827,-16.582,5.211,,1,1,1,550.675
25.56,4565.183,,221.974,36.177,46.78197805,-71.27099732,28.43,-9.83,-16.591,1.088,,1,1,1,550.569
25.61,4566.592,,222.35,36.68,46.78197815,-71.27098397,27.938,-9.832,-16.6,0.117,,1,1,1,550.465
25.66,4567.977,,222.728,37.189,46.78197826,-71.27097062,27.447,-9.826,-16.609,1.191,,1,1,1,550.362
25.71,4569.337,,223.152,37.702,46.78197836,-71.27095729,26.956,-9.812,-16.618,6.767,,1,1,1,550.261
25.76,4570.672,,223.548,38.22,46.78197847,-71.27094395,26.465,-9.809,-16.627,2.419,,1,1,1,550.162
25.81,4571.983,,223.966,38.744,46.78197858,-71.27093062,25.975,-9.808,-16.635,5.614,,1,1,1,550.065
25.86,4573.27,,224.351,39.274,46.78197868,-71.27091731,25.485,-9.797,-16.644,0.359,,1,1,1,549.969
25.91,4574.532,,224.752,39.811,46.78197879,-71.27090399,24.995,-9.798,-16.652,4.62,,1,1,1,549.876
25.96,4575.769,,225.142,40.353,46.7819789,-71.27089068,24.505,-9.794,-16.66,3.588,,1,1,1,549.784
26.01,4576.982,,225.568,40.901,46.781979,-71.27087739,24.015,-9.799,-16.668,0.946,,1,1,1,549.694
26.06,4578.171,,225.974,41.456,46.78197911,-71.27086409,23.526,-9.785,-16.676,7.243,,1,1,1,549.606
26.11,4579.335,,226.377,42.015,46.78197921,-71.27085081,23.037,-9.776,-16.683,4.256,,1,1,1,549.519
26.16,4580.474,,226.797,42.581,46.78197932,-71.27083753,22.548,-9.771,-16.691,9.69,,1,1,1,549.435
26.21,4581.589,,227.207,43.151,46.78197943,-71.27082425,22.059,-9.767,-16.698,9.338,,1,1,1,549.352
26.26,4582.68,,227.608,43.727,46.78197954,-71.27081099,21.571,-9.765,-16.705,9.482,,1,1,1,549.271
26.31,4583.747,,228.018,44.309,46.78197964,-71.27079774,21.083,-9.764,-16.712,2.805,,1,1,1,549.192
26.36,4584.789,,228.429,44.897,46.78197975,-71.27078448,20.595,-9.761,-16.719,4.617,,1,1,1,549.115
26.41,4585.806,,228.833,45.491,46.78197985,-71.27077123,20.107,-9.754,-16.725,2.359,,1,1,1,549.039
26.46,4586.799,,229.221,46.092,46.78197996,-71.27075799,19.619,-9.745,-16.732,6.645,,1,1,1,548.966
26.51,4587.768,,229.636,46.699,46.78198006,-71.27074475,19.132,-9.745,-16.738,0.456,,1,1,1,548.894
26.56,4588.712,,230.044,47.313,46.78198017,-71.27073153,18.645,-9.736,-16.744,0.869,,1,1,1,548.824
26.61,4589.633,,230.459,47.934,46.78198028,-71.27071832,18.158,-9.736,-16.75,1.216,,1,1,1,548.756
26.66,4590.528,,230.865,48.561,46.78198038,-71.2707051,17.672,-9.733,-16.756,2.912,,1,1,1,548.689
26.71,4591.4,,231.276,49.196,46.78198049,-71.27069189,17.185,-9.725,-16.762,4.178,,1,1,1,548.625
26.76,4592.247,,231.674,49.839,46.7819806,-71.27067869,16.699,-9.717,-16.767,3.668,,1,1,1,548.562
26.81,4593.07,,232.079,50.49,46.7819807,-71.27066549,16.213,-9.713,-16.772,9.734,,1,1,1,548.501
26.86,4593.868,,232.459,51.149,46.7819808,-71.2706523,15.728,-9.697,-16.778,0.382,,1,1,1,548.441
26.91,4594.642,,232.855,51.818,46.78198091,-71.27063912,15.243,-9.691,-16.783,5.192,,1,1,1,548.384
26.96,4595.392,,233.266,52.496,46.78198102,-71.27062594,14.759,-9.685,-16.788,1.453,,1,1,1,548.328
27.01,4596.118,,233.664,53.183,46.78198112,-71.27061277,14.275,-9.681,-16.792,4.354,,1,1,1,548.275
27.06,4596.82,,234.073,53.879,46.78198123,-71.27059961,13.791,-9.678,-16.797,8.984,,1,1,1,548.223
27.11,4597.497,,234.49,54.585,46.78198134,-71.27058645,13.307,-9.673,-16.801,1.539,,1,1,1,548.172
27.16,4598.151,,234.903,55.301,46.78198144,-71.27057329,12.824,-9.664,-16.805,7.832,,1,1,1,548.124
27.21,4598.78,,235.298,56.027,46.78198155,-71.27056016,12.341,-9.653,-16.81,2.112,,1,1,1,548.077
27.26,4599.385,,235.682,56.763,46.78198166,-71.27054701,11.858,-9.641,-16.814,4.874,,1,1,1,548.032
27.31,4599.966,,236.063,57.51,46.78198175,-71.27053387,11.377,-9.634,-16.817,1.699,,1,1,1,547.989
27.36,4600.522,,236.47,58.267,46.78198186,-71.27052075,10.895,-9.628,-16.821,2.641,,1,1,1,547.948
27.41,4601.055,,236.864,59.035,46.78198197,-71.27050763,10.414,-9.614,-16.824,5.765,,1,1,1,547.908
27.46,4601.564,,237.278,59.813,46.78198207,-71.27049451,9.934,-9.601,-16.828,5.853,,1,1,1,547.871
27.51,4602.048,,237.679,60.601,46.78198218,-71.27048142,9.454,-9.588,-16.831,4.466,,1,1,1,547.835
27.56,4602.509,,238.069,61.399,46.78198228,-71.27046831,8.975,-9.579,-16.834,3.8,,1,1,1,547.801
27.61,4602.946,,238.486,62.207,46.78198239,-71.27045521,8.496,-9.575,-16.837,5.859,,1,1,1,547.768
27.66,4603.359,,238.891,63.027,46.7819825,-71.27044213,8.017,-9.561,-16.839,2.62,,1,1,1,547.738
27.71,4603.748,,239.284,63.856,46.7819826,-71.27042905,7.54,-9.545,-16.842,0.171,,1,1,1,547.709
27.76,4604.113,,239.667,64.696,46.78198271,-71.27041597,7.063,-9.53,-16.844,4.205,,1,1,1,547.682
27.81,4604.454,,240.065,65.547,46.78198281,-71.27040291,6.587,-9.518,-16.846,8.981,,1,1,1,547.656
27.86,4604.771,,240.475,66.41,46.78198292,-71.27038984,6.111,-9.508,-16.849,2.756,,1,1,1,547.633
27.91,4605.065,,240.86,67.284,46.78198303,-71.27037679,5.636,-9.497,-16.85,7.233,,1,1,1,547.611
27.96,4605.335,,241.256,68.169,46.78198313,-71.27036375,5.162,-9.48,-16.852,9.78,,1,1,1,547.591
28.01,4605.581,,241.656,69.066,46.78198323,-71.2703507,4.688,-9.473,-16.854,1.945,,1,1,1,547.573
28.06,4605.804,,242.072,69.973,46.78198333,-71.27033767,4.214,-9.461,-16.855,8.159,,1,1,1,547.556
28.11,4606.003,,242.472,70.892,46.78198344,-71.27032464,3.742,-9.45,-16.857,7.24,,1,1,1,547.541
28.16,4606.178,,242.874,71.823,46.78198355,-71.27031163,3.269,-9.431,-16.858,7.286,,1,1,1,547.528
28.21,4606.33,,243.263,72.764,46.78198365,-71.27029861,2.798,-9.417,-16.859,2.772,,1,1,1,547.517
28.26,4606.458,,243.671,73.718,46.78198376,-71.27028559,2.328,-9.409,-16.859,2.51,,1,1,1,547.508
28.31,4606.562,,244.046,74.682,46.78198386,-71.27027259,1.858,-9.397,-16.86,8.359,,1,1,1,547.5
28.36,4606.644,,244.457,75.659,46.78198397,-71.2702596,1.388,-9.382,-16.861,1.445,,1,1,1,547.494
28.41,4606.701,,244.859,76.647,46.78198407,-71.27024661,0.919,-9.372,-16.861,9.485,,1,1,1,547.49
28.46,4606.735,,245.245,77.647,46.78198418,-71.27023362,0.451,-9.356,-16.861,7.172,,1,1,1,547.487
28.51,4606.746,,245.641,78.659,46.78198428,-71.27022064,-0.016,-9.343,-16.861,0.271,,1,1,1,547.486
28.56,4606.734,,246.034,79.683,46.78198439,-71.27020767,-0.483,-9.331,-16.861,2.009,,1,1,1,547.487
# Apogee
28.565,4606.731,,248.159,80.762,46.7819844,-71.27020634,-0.533,-9.75,-16.861,8.114,,1,1,1,547.487
29.065,4605.246,,250.279,80.536,46.78198544,-71.27007885,-5.406,-9.747,-16.861,6.053,,1,1,1,547.487
29.565,4601.362,,252.884,80.305,46.78198644,-71.26995567,-10.13,-9.448,-16.852,6.515,,1,1,1,547.598
30.065,4595.155,,254.909,81.682,46.78198741,-71.26983673,-14.699,-9.138,-16.826,4.321,,1,1,1,547.886
30.565,4586.71,,253.403,82.886,46.78198835,-71.26972211,-19.082,-8.765,-16.786,0.072,,1,1,1,548.346
31.065,4576.128,,256.33,83.898,46.78198925,-71.26961214,-23.245,-8.327,-16.731,7.907,,1,1,1,548.972
31.565,4563.525,,256.544,84.518,46.78199012,-71.26950709,-27.167,-7.843,-16.662,7.659,,1,1,1,549.757
32.065,4549.03,,257.042,85.936,46.78199094,-71.26940723,-30.814,-7.294,-16.58,0.753,,1,1,1,550.692
32.565,4532.78,,259.024,85.866,46.78199173,-71.26931279,-34.182,-6.737,-16.486,1.507,,1,1,1,551.767
33.065,4514.921,,261.48,86.209,46.78199247,-71.26922382,-37.254,-6.143,-16.381,8.798,,1,1,1,552.972
33.565,4495.6,,264.152,86.627,46.78199318,-71.26914043,-40.031,-5.554,-16.264,7.859,,1,1,1,554.297
34.065,4474.964,,263.323,87.025,46.78199384,-71.26906262,-42.515,-4.969,-16.139,1.623,,1,1,1,555.73
34.565,4453.156,,261.681,88.179,46.78199445,-71.26899039,-44.714,-4.398,-16.005,0.774,,1,1,1,557.26
35.065,4430.315,,263.835,89.168,46.78199502,-71.2689237,-46.652,-3.875,-15.863,5.087,,1,1,1,558.878
35.565,4406.565,,262.752,90.434,46.78199554,-71.26886226,-48.35,-3.396,-15.715,5.424,,1,1,1,560.572
36.065,4382.023,,262.164,90.049,46.78199603,-71.2688059,-49.816,-2.932,-15.56,7.459,,1,1,1,562.333
36.565,4356.8,,263.117,90.242,46.78199648,-71.26875454,-51.076,-2.521,-15.401,3.79,,1,1,1,564.154
37.065,4330.992,,263.545,91.728,46.78199688,-71.26870793,-52.157,-2.162,-15.237,0.393,,1,1,1,566.024
37.565,4304.684,,264.173,92.903,46.78199726,-71.26866577,-53.075,-1.836,-15.069,7.46,,1,1,1,567.939
38.065,4277.952,,266.826,93.602,46.78199759,-71.26862785,-53.851,-1.551,-14.898,4.567,,1,1,1,569.89
38.565,4250.865,,265.1,93.772,46.7819979,-71.26859394,-54.5,-1.3,-14.724,9.361,,1,1,1,571.872
39.065,4223.478,,265.83,93.67,46.78199818,-71.26856374,-55.045,-1.088,-14.548,9.619,,1,1,1,573.881
39.565,4195.843,,266.584,94.073,46.78199843,-71.26853691,-55.495,-0.901,-14.37,2.143,,1,1,1,575.913
40.065,4168.004,,267.478,95.278,46.78199865,-71.2685133,-55.862,-0.733,-14.19,9.059,,1,1,1,578
40.565,4139.999,,266.819,94.904,46.78199884,-71.26849277,-56.158,-0.593,-14.01,9.036,,1,1,1,580.178
41.065,4111.86,,266.036,94.488,46.78199901,-71.26847501,-56.398,-0.479,-13.827,2.656,,1,1,1,582.369
41.565,4083.614,,264.216,95.017,46.78199917,-71.26845973,-56.586,-0.376,-13.645,6.574,,1,1,1,584.57
42.065,4055.286,,264.648,94.997,46.7819993,-71.26844684,-56.728,-0.285,-13.461,6.541,,1,1,1,586.78
42.565,4026.895,,265.799,95.908,46.78199941,-71.26843624,-56.835,-0.213,-13.277,3.256,,1,1,1,588.997
43.065,3998.459,,265.238,96.605,46.78199951,-71.26842769,-56.911,-0.152,-13.092,4.158,,1,1,1,591.218
43.565,3969.99,,265.957,97.316,46.78199959,-71.26842098,-56.962,-0.101,-12.907,2.805,,1,1,1,593.443
44.065,3941.502,,265.12,97.879,46.78199965,-71.26841588,-56.991,-0.059,-12.722,8.1,,1,1,1,595.67
44.565,3913.004,,265.027,97.555,46.78199972,-71.26841224,-57.001,-0.019,-12.537,4.377,,1,1,1,597.899
45.065,3884.505,,265.869,98.572,46.78199976,-71.26841001,-56.995,0.011,-12.352,1.374,,1,1,1,600.128
45.565,3856.012,,268.289,99.471,46.78199979,-71.26840901,-56.977,0.036,-12.167,7.556,,1,1,1,602.358
46.065,3827.531,,266.51,99.4,46.78199981,-71.26840915,-56.948,0.058,-11.982,4.884,,1,1,1,604.587
46.565,3799.067,,266.806,100.626,46.78199983,-71.26841025,-56.91,0.076,-11.796,1.854,,1,1,1,606.816
47.065,3770.623,,268.588,101.25,46.78199983,-71.26841225,-56.864,0.092,-11.611,9.935,,1,1,1,609.043
47.565,3742.204,,271.223,101.557,46.78199983,-71.26841514,-56.812,0.105,-11.427,4.82,,1,1,1,611.268
48.065,3713.813,,273.399,102.16,46.78199982,-71.26841893,-56.754,0.116,-11.242,8.668,,1,1,1,613.491
48.565,3685.452,,275.002,102.376,46.7819998,-71.2684236,-56.692,0.124,-11.057,9.311,,1,1,1,615.713
49.065,3657.122,,277.47,102.792,46.78199978,-71.26842916,-56.626,0.132,-10.873,7.505,,1,1,1,618.015
49.565,3628.827,,279.913,103.329,46.78199975,-71.26843547,-56.557,0.138,-10.689,0.784,,1,1,1,620.351
50.065,3600.566,,282.743,104.021,46.78199971,-71.26844229,-56.486,0.143,-10.505,8.51,,1,1,1,622.685
50.565,3572.342,,283.753,105.203,46.78199967,-71.26844952,-56.412,0.147,-10.321,0.556,,1,1,1,625.016
51.065,3544.155,,285.312,105.041,46.78199963,-71.26845723,-56.336,0.153,-10.138,0.326,,1,1,1,627.344
51.565,3516.007,,284.227,105.771,46.78199958,-71.26846556,-56.258,0.156,-9.955,5.09,,1,1,1,629.668
52.065,3487.897,,282.867,105.434,46.78199953,-71.26847444,-56.179,0.157,-9.772,1.871,,1,1,1,631.99
52.565,3459.827,,282.229,105.977,46.78199947,-71.26848375,-56.1,0.158,-9.589,5.749,,1,1,1,634.308
53.065,3431.797,,283.292,106.157,46.78199941,-71.26849347,-56.02,0.16,-9.406,0.283,,1,1,1,636.623
53.565,3403.807,,283.886,105.714,46.78199935,-71.26850343,-55.941,0.159,-9.224,4.186,,1,1,1,638.935
54.065,3375.857,,282.564,106.579,46.78199929,-71.26851356,-55.861,0.16,-9.042,8.102,,1,1,1,641.244
54.565,3347.946,,282.191,106.75,46.78199922,-71.26852386,-55.78,0.16,-8.861,5.787,,1,1,1,643.549
55.065,3320.076,,281.738,107.928,46.78199916,-71.26853435,-55.7,0.161,-8.679,9.412,,1,1,1,645.851
55.565,3292.246,,283.586,108.337,46.78199908,-71.26854505,-55.62,0.16,-8.498,7.861,,1,1,1,648.15
56.065,3264.456,,284.671,109.177,46.78199901,-71.26855597,-55.54,0.16,-8.317,1.913,,1,1,1,650.445
56.565,3236.706,,283.925,109.555,46.78199894,-71.26856713,-55.46,0.159,-8.136,5.062,,1,1,1,652.737
57.065,3208.996,,282.047,110.14,46.78199886,-71.2685784,-55.381,0.159,-7.956,2.627,,1,1,1,655.026
57.565,3181.325,,280.7,109.755,46.78199878,-71.26858974,-55.302,0.158,-7.776,8.856,,1,1,1,657.311
58.065,3153.694,,280.328,110.852,46.78199871,-71.26860125,-55.222,0.159,-7.596,1.598,,1,1,1,659.698
58.565,3126.103,,282.082,110.512,46.78199863,-71.26861305,-55.142,0.16,-7.417,6.551,,1,1,1,662.099
59.065,3098.552,,281.525,110.902,46.78199855,-71.26862504,-55.062,0.16,-7.237,0.019,,1,1,1,664.496
59.565,3071.041,,284.082,111.914,46.78199847,-71.26863716,-54.982,0.16,-7.058,2.18,,1,1,1,666.89
60.065,3043.57,,284.744,112.708,46.78199838,-71.26864934,-54.902,0.16,-6.879,1.255,,1,1,1,669.28
60.565,3016.139,,284.813,113.539,46.7819983,-71.26866151,-54.823,0.16,-6.701,2.812,,1,1,1,671.667
61.065,2988.747,,285.351,113.347,46.78199822,-71.26867366,-54.743,0.159,-6.522,8.026,,1,1,1,674.051
61.565,2961.395,,287.215,114.605,46.78199814,-71.26868588,-54.664,0.159,-6.344,5.469,,1,1,1,676.431
62.065,2934.083,,285.361,115.1,46.78199806,-71.26869813,-54.585,0.158,-6.167,2.481,,1,1,1,678.807
62.565,2906.81,,286.379,115.092,46.78199797,-71.26871034,-54.506,0.157,-5.989,1.53,,1,1,1,681.181
63.065,2879.577,,286.314,116.281,46.78199788,-71.26872257,-54.428,0.156,-5.812,2.508,,1,1,1,683.55
63.565,2852.382,,285.845,115.925,46.7819978,-71.26873479,-54.35,0.156,-5.635,7.015,,1,1,1,685.917
64.065,2825.227,,288.303,116.586,46.78199772,-71.26874691,-54.273,0.155,-5.458,9.075,,1,1,1,688.279
64.565,2798.109,,288.55,117.391,46.78199764,-71.26875899,-54.196,0.154,-5.281,8.157,,1,1,1,690.639
65.065,2771.03,,289.464,117.364,46.78199755,-71.26877097,-54.12,0.153,-5.105,7.054,,1,1,1,692.995
65.565,2743.989,,290.317,117.587,46.78199747,-71.26878295,-54.044,0.152,-4.929,2.285,,1,1,1,695.348
66.065,2716.986,,291.721,117.281,46.78199739,-71.26879491,-53.968,0.151,-4.753,7.391,,1,1,1,697.698
66.565,2690.021,,293.75,116.919,46.7819973,-71.2688068,-53.893,0.15,-4.578,2.138,,1,1,1,700.044
67.065,2663.093,,294.431,117.72,46.78199722,-71.26881873,-53.818,0.15,-4.403,5.102,,1,1,1,702.456
67.565,2636.203,,292.699,119.124,46.78199714,-71.26883076,-53.743,0.151,-4.228,0.424,,1,1,1,704.919
68.065,2609.35,,293.457,119.912,46.78199706,-71.26884293,-53.668,0.151,-4.053,5.596,,1,1,1,707.379
68.565,2582.535,,295.557,120.326,46.78199696,-71.26885525,-53.592,0.151,-3.878,3.687,,1,1,1,709.835
69.065,2555.758,,293.789,120.609,46.78199688,-71.26886762,-53.517,0.151,-3.704,6.921,,1,1,1,712.288
69.565,2529.018,,296.406,121.858,46.7819968,-71.26887989,-53.442,0.15,-3.53,1.541,,1,1,1,714.738
70.065,2502.316,,297.221,122.572,46.78199671,-71.26889219,-53.367,0.15,-3.356,3.973,,1,1,1,717.184
70.565,2475.651,,296.691,122.327,46.78199662,-71.26890455,-53.292,0.149,-3.183,1.231,,1,1,1,719.627
71.065,2449.023,,297.047,122.214,46.78199654,-71.26891697,-53.218,0.149,-3.009,3.269,,1,1,1,722.066
71.565,2422.433,,296.097,123.308,46.78199645,-71.26892964,-53.144,0.148,-2.836,8.842,,1,1,1,724.502
72.065,2395.879,,296.427,123.207,46.78199636,-71.26894251,-53.07,0.147,-2.663,1.841,,1,1,1,726.935
72.565,2369.362,,298.271,122.715,46.78199627,-71.26895535,-52.997,0.146,-2.491,9.182,,1,1,1,729.364
73.065,2342.882,,297.277,123.85,46.78199618,-71.26896809,-52.925,0.145,-2.318,6.988,,1,1,1,731.789
73.565,2316.438,,298.359,124.512,46.78199609,-71.26898082,-52.852,0.145,-2.146,7.607,,1,1,1,734.212
74.065,2290.029,,300.057,125.413,46.78199601,-71.26899361,-52.78,0.144,-1.974,1.262,,1,1,1,736.631
74.565,2263.657,,300.763,125.032,46.78199591,-71.26900646,-52.709,0.143,-1.803,9.591,,1,1,1,739.047
75.065,2237.32,,301.31,125.31,46.78199583,-71.2690193,-52.638,0.142,-1.631,6.257,,1,1,1,741.459
75.565,2211.019,,303.692,126.594,46.78199574,-71.26903201,-52.567,0.141,-1.46,2.418,,1,1,1,743.869
76.065,2184.753,,303.096,127.109,46.78199565,-71.2690446,-52.497,0.14,-1.289,7.955,,1,1,1,746.275
76.565,2158.522,,305.75,127.022,46.78199556,-71.26905712,-52.427,0.141,-1.118,3.672,,1,1,1,748.774
77.065,2132.326,,304.751,126.678,46.78199548,-71.26906958,-52.357,0.141,-0.948,5.853,,1,1,1,751.299
77.565,2106.165,,305.191,127.764,46.78199539,-71.269082,-52.286,0.141,-0.778,8.301,,1,1,1,753.82
78.065,2080.04,,306.522,128.146,46.7819953,-71.26909442,-52.215,0.141,-0.608,0.14,,1,1,1,756.338
78.565,2053.95,,307.546,129.579,46.78199522,-71.2691069,-52.145,0.141,-0.438,0.92,,1,1,1,758.853
79.065,2027.895,,306.756,130.434,46.78199513,-71.26911943,-52.074,0.141,-0.268,2.272,,1,1,1,761.364
79.565,2001.876,,306.911,131.021,46.78199504,-71.26913207,-52.004,0.141,-0.099,2.352,,1,1,1,763.872
80.065,1975.891,,306.055,132.009,46.78199496,-71.26914481,-51.934,0.14,0.07,6.816,,1,1,1,766.377
